continent,location,date,population,total_cases,new_cases,total_deaths,new_deaths
Asia,Myanmar,2022-10-23,54179312,630603.0,2026.0,19476.0,6.0
Asia,Myanmar,2022-10-30,54179312,631625.0,1022.0,19482.0,6.0
Asia,Myanmar,2022-11-06,54179312,632274.0,649.0,19485.0,3.0
Asia,Myanmar,2022-11-13,54179312,632679.0,405.0,19486.0,1.0
Asia,Myanmar,2022-11-20,54179312,633005.0,326.0,19487.0,1.0
Asia,Myanmar,2022-11-27,54179312,633167.0,162.0,19488.0,1.0
Asia,Myanmar,2022-12-25,54179312,633612.0,57.0,19490.0,2.0
Asia,Nepal,2021-01-03,30547586,261859.0,3678.0,2785.0,65.0
Asia,Nepal,2021-01-10,30547586,264780.0,2921.0,2841.0,56.0
Asia,Nepal,2021-01-17,30547586,267322.0,2542.0,2892.0,51.0
Asia,Nepal,2021-01-24,30547586,269450.0,2128.0,2934.0,42.0
Asia,Nepal,2021-01-31,30547586,270959.0,1509.0,2962.0,28.0
Asia,Nepal,2021-02-07,30547586,271925.0,966.0,2971.0,9.0
Asia,Nepal,2021-02-14,30547586,272718.0,793.0,2987.0,16.0
Asia,Nepal,2021-02-21,30547586,273431.0,713.0,2994.0,7.0
Asia,Nepal,2021-02-28,30547586,274143.0,712.0,3007.0,13.0
Asia,Nepal,2021-03-07,30547586,274721.0,578.0,3010.0,3.0
Asia,Nepal,2021-03-14,30547586,275231.0,510.0,3014.0,4.0
Asia,Nepal,2021-03-21,30547586,275906.0,675.0,3016.0,2.0
Asia,Nepal,2021-03-28,30547586,276839.0,933.0,3027.0,11.0
Asia,Nepal,2021-04-04,30547586,277944.0,1105.0,3032.0,5.0
Asia,Nepal,2021-04-11,30547586,280028.0,2084.0,3040.0,8.0
Asia,Nepal,2021-04-18,30547586,284673.0,4645.0,3083.0,43.0
Asia,Nepal,2021-04-25,30547586,300119.0,15446.0,3164.0,81.0
Asia,Nepal,2021-05-02,30547586,336030.0,35911.0,3325.0,161.0
Asia,Nepal,2021-05-09,30547586,394667.0,58637.0,3720.0,395.0
Asia,Nepal,2021-05-16,30547586,455020.0,60353.0,5001.0,1281.0
Asia,Nepal,2021-05-23,30547586,513241.0,58221.0,6346.0,1345.0
Asia,Nepal,2021-05-30,30547586,557124.0,43883.0,7272.0,926.0
Asia,Nepal,2021-06-06,30547586,588124.0,31000.0,7898.0,626.0
Asia,Nepal,2021-06-13,30547586,608472.0,20348.0,8412.0,514.0
Asia,Nepal,2021-06-20,30547586,621056.0,12584.0,8726.0,314.0
Asia,Nepal,2021-06-27,30547586,633679.0,12623.0,9009.0,283.0
Asia,Nepal,2021-07-04,30547586,644622.0,10943.0,9225.0,216.0
Asia,Nepal,2021-07-11,30547586,655449.0,10827.0,9382.0,157.0
Asia,Nepal,2021-07-18,30547586,667109.0,11660.0,9550.0,168.0
Asia,Nepal,2021-07-25,30547586,680556.0,13447.0,9713.0,163.0
Asia,Nepal,2021-08-01,30547586,697370.0,16814.0,9875.0,162.0
Asia,Nepal,2021-08-08,30547586,714877.0,17507.0,10093.0,218.0
Asia,Nepal,2021-08-15,30547586,732272.0,17395.0,10292.0,199.0
Asia,Nepal,2021-08-22,30547586,747433.0,15161.0,10509.0,217.0
Asia,Nepal,2021-08-29,30547586,759222.0,11789.0,10714.0,205.0
Asia,Nepal,2021-09-05,30547586,769271.0,10049.0,10838.0,124.0
Asia,Nepal,2021-09-12,30547586,777163.0,7892.0,10949.0,111.0
Asia,Nepal,2021-09-19,30547586,784566.0,7403.0,11040.0,91.0
Asia,Nepal,2021-09-26,30547586,791392.0,6826.0,11096.0,56.0
Asia,Nepal,2021-10-03,30547586,797192.0,5800.0,11164.0,68.0
Asia,Nepal,2021-10-10,30547586,802198.0,5006.0,11231.0,67.0
Asia,Nepal,2021-10-17,30547586,805037.0,2839.0,11284.0,53.0
Asia,Nepal,2021-10-24,30547586,809056.0,4019.0,11348.0,64.0
Asia,Nepal,2021-10-31,30547586,812570.0,3514.0,11407.0,59.0
Asia,Nepal,2021-11-07,30547586,814558.0,1988.0,11448.0,41.0
Asia,Nepal,2021-11-14,30547586,816966.0,2408.0,11477.0,29.0
Asia,Nepal,2021-11-21,30547586,819019.0,2053.0,11496.0,19.0
Asia,Nepal,2021-11-28,30547586,820878.0,1859.0,11523.0,27.0
Asia,Nepal,2021-12-05,30547586,822592.0,1714.0,11541.0,18.0
Asia,Nepal,2021-12-12,30547586,824222.0,1630.0,11554.0,13.0
Asia,Nepal,2021-12-19,30547586,825736.0,1514.0,11573.0,19.0
Asia,Nepal,2021-12-26,30547586,827271.0,1535.0,11585.0,12.0
Asia,Nepal,2022-01-02,30547586,828986.0,1715.0,11596.0,11.0
Asia,Nepal,2022-01-09,30547586,832589.0,3603.0,11604.0,8.0
Asia,Nepal,2022-01-16,30547586,853738.0,21149.0,11620.0,16.0
Asia,Nepal,2022-01-23,30547586,910394.0,56656.0,11655.0,35.0
Asia,Nepal,2022-01-30,30547586,950441.0,40047.0,11735.0,80.0
Asia,Nepal,2022-02-06,30547586,966405.0,15964.0,11814.0,79.0
Asia,Nepal,2022-02-13,30547586,973059.0,6654.0,11892.0,78.0
Asia,Nepal,2022-02-20,30547586,975559.0,2500.0,11921.0,29.0
Asia,Nepal,2022-02-27,30547586,976865.0,1306.0,11935.0,14.0
Asia,Nepal,2022-03-06,30547586,977501.0,636.0,11947.0,12.0
Asia,Nepal,2022-03-13,30547586,977937.0,436.0,11950.0,3.0
Asia,Nepal,2022-03-27,30547586,978332.0,177.0,11951.0,1.0
Asia,Nepal,2022-05-08,30547586,978942.0,114.0,11952.0,1.0
Asia,Nepal,2022-07-17,30547586,981408.0,1091.0,11953.0,1.0
Asia,Nepal,2022-07-24,30547586,983622.0,2214.0,11956.0,3.0
Asia,Nepal,2022-07-31,30547586,986596.0,2974.0,11967.0,11.0
Asia,Nepal,2022-08-07,30547586,990127.0,3531.0,11971.0,4.0
Asia,Nepal,2022-08-14,30547586,993032.0,2905.0,11988.0,17.0
Asia,Nepal,2022-08-21,30547586,995241.0,2209.0,11992.0,4.0
Asia,Nepal,2022-08-28,30547586,996834.0,1593.0,12000.0,8.0
Asia,Nepal,2022-09-04,30547586,997868.0,1034.0,12007.0,7.0
Asia,Nepal,2022-09-11,30547586,998743.0,875.0,12014.0,7.0
Asia,Nepal,2022-09-18,30547586,999241.0,498.0,12016.0,2.0
Asia,Nepal,2022-09-25,30547586,999575.0,334.0,12017.0,1.0
Asia,Nepal,2022-10-02,30547586,999789.0,214.0,12018.0,1.0
Asia,Nepal,2022-10-30,30547586,1000550.0,95.0,12019.0,1.0
Asia,Oman,2021-01-03,4576300,128867.0,577.0,1499.0,8.0
Asia,Oman,2021-01-10,4576300,130070.0,1203.0,1505.0,6.0
Asia,Oman,2021-01-17,4576300,131264.0,1194.0,1509.0,4.0
Asia,Oman,2021-01-24,4576300,132486.0,1222.0,1517.0,8.0
Asia,Oman,2021-01-31,4576300,133728.0,1242.0,1527.0,10.0
Asia,Oman,2021-02-07,4576300,135041.0,1313.0,1532.0,5.0
Asia,Oman,2021-02-14,4576300,136622.0,1581.0,1539.0,7.0
Asia,Oman,2021-02-21,4576300,138494.0,1872.0,1549.0,10.0
Asia,Oman,2021-02-28,4576300,140588.0,2094.0,1562.0,13.0
Asia,Oman,2021-03-07,4576300,142896.0,2308.0,1583.0,21.0
Asia,Oman,2021-03-14,4576300,145257.0,2361.0,1600.0,17.0
Asia,Oman,2021-03-21,4576300,149135.0,3878.0,1620.0,20.0
Asia,Oman,2021-03-28,4576300,153838.0,4703.0,1650.0,30.0
Asia,Oman,2021-04-04,4576300,160018.0,6180.0,1681.0,31.0
Asia,Oman,2021-04-11,4576300,168005.0,7987.0,1747.0,66.0
Asia,Oman,2021-04-18,4576300,176668.0,8663.0,1821.0,74.0
Asia,Oman,2021-04-25,4576300,185278.0,8610.0,1951.0,130.0
Asia,Oman,2021-05-02,4576300,193253.0,7975.0,2040.0,89.0
Asia,Oman,2021-05-09,4576300,200716.0,7463.0,2163.0,123.0
Asia,Oman,2021-05-16,4576300,204913.0,4197.0,2270.0,107.0
Asia,Oman,2021-05-23,4576300,209924.0,5011.0,2364.0,94.0
Asia,Oman,2021-05-30,4576300,215366.0,5442.0,2466.0,102.0
Asia,Oman,2021-06-06,4576300,222799.0,7433.0,2558.0,92.0
Asia,Oman,2021-06-13,4576300,233152.0,10353.0,2665.0,107.0
Asia,Oman,2021-06-20,4576300,246406.0,13254.0,2861.0,196.0
Asia,Oman,2021-06-27,4576300,260506.0,14100.0,3103.0,242.0
Asia,Oman,2021-07-04,4576300,273894.0,13388.0,3416.0,313.0
Asia,Oman,2021-07-11,4576300,283985.0,10091.0,3691.0,275.0
Asia,Oman,2021-07-18,4576300,290444.0,6459.0,3917.0,226.0
Asia,Oman,2021-07-25,4576300,293472.0,3028.0,4107.0,190.0
Asia,Oman,2021-08-01,4576300,296570.0,3098.0,4203.0,96.0
Asia,Oman,2021-08-08,4576300,298504.0,1934.0,4296.0,93.0
Asia,Oman,2021-08-15,4576300,299967.0,1463.0,4355.0,59.0
Asia,Oman,2021-08-22,4576300,301141.0,1174.0,4397.0,42.0
Asia,Oman,2021-08-29,4576300,302029.0,888.0,4423.0,26.0
Asia,Oman,2021-09-05,4576300,302599.0,570.0,4442.0,19.0
Asia,Oman,2021-09-12,4576300,303036.0,437.0,4454.0,12.0
Asia,Oman,2021-09-19,4576300,303390.0,354.0,4460.0,6.0
Asia,Oman,2021-09-26,4576300,303613.0,223.0,4461.0,1.0
Asia,Oman,2021-10-03,4576300,303813.0,200.0,4465.0,4.0
Asia,Oman,2021-10-10,4576300,303955.0,142.0,4468.0,3.0
Asia,Oman,2021-10-17,4576300,304044.0,89.0,4471.0,3.0
Asia,Oman,2021-10-24,4576300,304145.0,101.0,4476.0,5.0
Asia,Oman,2021-10-31,4576300,304281.0,136.0,4478.0,2.0
Asia,Oman,2021-11-07,4576300,304354.0,73.0,4479.0,1.0
Asia,Oman,2021-11-14,4576300,304420.0,66.0,4480.0,1.0
Asia,Oman,2022-01-02,4576300,305710.0,652.0,4483.0,3.0
Asia,Oman,2022-01-09,4576300,307349.0,1639.0,4484.0,1.0
Asia,Oman,2022-01-16,4576300,311698.0,4349.0,4486.0,2.0
Asia,Oman,2022-01-23,4576300,321123.0,9425.0,4492.0,6.0
Asia,Oman,2022-01-30,4576300,334703.0,13580.0,4501.0,9.0
Asia,Oman,2022-02-06,4576300,349663.0,14960.0,4525.0,24.0
Asia,Oman,2022-02-13,4576300,364358.0,14695.0,4562.0,37.0
Asia,Oman,2022-02-20,4576300,374565.0,10207.0,4592.0,30.0
Asia,Oman,2022-02-27,4576300,380818.0,6253.0,4605.0,13.0
Asia,Oman,2022-03-06,4576300,384522.0,3704.0,4615.0,10.0
Asia,Oman,2022-03-13,4576300,386325.0,1803.0,4617.0,2.0
Asia,Oman,2022-04-10,4576300,388662.0,230.0,4620.0,3.0
Asia,Oman,2022-04-17,4576300,388843.0,181.0,4624.0,4.0
Asia,Oman,2022-05-01,4576300,389126.0,90.0,4625.0,1.0
Asia,Oman,2022-05-08,4576300,389273.0,147.0,4626.0,1.0
Asia,Oman,2022-05-22,4576300,389506.0,109.0,4627.0,1.0
Asia,Oman,2022-05-29,4576300,389605.0,99.0,4628.0,1.0
Asia,Pakistan,2021-01-03,235824864,484362.0,14880.0,10258.0,442.0
Asia,Pakistan,2021-01-10,235824864,499517.0,15155.0,10598.0,340.0
Asia,Pakistan,2021-01-17,235824864,516770.0,17253.0,10908.0,310.0
Asia,Pakistan,2021-01-24,235824864,530818.0,14048.0,11247.0,339.0
Asia,Pakistan,2021-01-31,235824864,543214.0,12396.0,11623.0,376.0
Asia,Pakistan,2021-02-07,235824864,553128.0,9914.0,11914.0,291.0
Asia,Pakistan,2021-02-14,235824864,561625.0,8497.0,12276.0,362.0
Asia,Pakistan,2021-02-21,235824864,569846.0,8221.0,12563.0,287.0
Asia,Pakistan,2021-02-28,235824864,578797.0,8951.0,12837.0,274.0
Asia,Pakistan,2021-03-07,235824864,588728.0,9931.0,13166.0,329.0
Asia,Pakistan,2021-03-14,235824864,602536.0,13808.0,13476.0,310.0
Asia,Pakistan,2021-03-21,235824864,623135.0,20599.0,13799.0,323.0
Asia,Pakistan,2021-03-28,235824864,649824.0,26689.0,14158.0,359.0
Asia,Pakistan,2021-04-04,235824864,682888.0,33064.0,14697.0,539.0
Asia,Pakistan,2021-04-11,235824864,715968.0,33080.0,15329.0,632.0
Asia,Pakistan,2021-04-18,235824864,750158.0,34190.0,16094.0,765.0
Asia,Pakistan,2021-04-25,235824864,790016.0,39858.0,16999.0,905.0
Asia,Pakistan,2021-05-02,235824864,825519.0,35503.0,17957.0,958.0
Asia,Pakistan,2021-05-09,235824864,854241.0,28722.0,18797.0,840.0
Asia,Pakistan,2021-05-16,235824864,874751.0,20510.0,19467.0,670.0
Asia,Pakistan,2021-05-23,235824864,897468.0,22717.0,20177.0,710.0
Asia,Pakistan,2021-05-30,235824864,916239.0,18771.0,20680.0,503.0
Asia,Pakistan,2021-06-06,235824864,930511.0,14272.0,21189.0,509.0
Asia,Pakistan,2021-06-13,235824864,939931.0,9420.0,21630.0,441.0
Asia,Pakistan,2021-06-20,235824864,947218.0,7287.0,21937.0,307.0
Asia,Pakistan,2021-06-27,235824864,953842.0,6624.0,22188.0,251.0
Asia,Pakistan,2021-07-04,235824864,961085.0,7243.0,22379.0,191.0
Asia,Pakistan,2021-07-11,235824864,971304.0,10219.0,22555.0,176.0
Asia,Pakistan,2021-07-18,235824864,986668.0,15364.0,22760.0,205.0
Asia,Pakistan,2021-07-25,235824864,1001875.0,15207.0,22971.0,211.0
Asia,Pakistan,2021-08-01,235824864,1029811.0,27936.0,23360.0,389.0
Asia,Pakistan,2021-08-08,235824864,1063125.0,33314.0,23797.0,437.0
Asia,Pakistan,2021-08-15,235824864,1094699.0,31574.0,24339.0,542.0
Asia,Pakistan,2021-08-22,235824864,1119970.0,25271.0,24848.0,509.0
Asia,Pakistan,2021-08-29,235824864,1148572.0,28602.0,25535.0,687.0
Asia,Pakistan,2021-09-05,235824864,1175558.0,26986.0,26114.0,579.0
Asia,Pakistan,2021-09-12,235824864,1201367.0,25809.0,26662.0,548.0
Asia,Pakistan,2021-09-19,235824864,1221261.0,19894.0,27135.0,473.0
Asia,Pakistan,2021-09-26,235824864,1236888.0,15627.0,27524.0,389.0
Asia,Pakistan,2021-10-03,235824864,1248202.0,11314.0,27831.0,307.0
Asia,Pakistan,2021-10-10,235824864,1257188.0,8986.0,28087.0,256.0
Asia,Pakistan,2021-10-17,235824864,1263664.0,6476.0,28252.0,165.0
Asia,Pakistan,2021-10-24,235824864,1267945.0,4281.0,28359.0,107.0
Asia,Pakistan,2021-10-31,235824864,1272345.0,4400.0,28439.0,80.0
Asia,Pakistan,2021-11-07,235824864,1276240.0,3895.0,28518.0,79.0
Asia,Pakistan,2021-11-14,235824864,1279373.0,3133.0,28595.0,77.0
Asia,Pakistan,2021-11-21,235824864,1281559.0,2186.0,28655.0,60.0
Asia,Pakistan,2021-11-28,235824864,1283886.0,2327.0,28704.0,49.0
Asia,Pakistan,2021-12-05,235824864,1286453.0,2567.0,28761.0,57.0
Asia,Pakistan,2021-12-12,235824864,1288761.0,2308.0,28823.0,62.0
Asia,Pakistan,2021-12-19,235824864,1290848.0,2087.0,28870.0,47.0
Asia,Pakistan,2021-12-26,235824864,1293081.0,2233.0,28905.0,35.0
Asia,Pakistan,2022-01-02,235824864,1295933.0,2852.0,28933.0,28.0
Asia,Pakistan,2022-01-09,235824864,1302486.0,6553.0,28962.0,29.0
Asia,Pakistan,2022-01-16,235824864,1320120.0,17634.0,29003.0,41.0
Asia,Pakistan,2022-01-23,235824864,1360019.0,39899.0,29077.0,74.0
Asia,Pakistan,2022-01-30,235824864,1410013.0,49994.0,29219.0,142.0
Asia,Pakistan,2022-02-06,235824864,1454899.0,44886.0,29448.0,229.0
Asia,Pakistan,2022-02-13,235824864,1480592.0,25693.0,29731.0,283.0
Asia,Pakistan,2022-02-20,235824864,1498676.0,18084.0,29976.0,245.0
Asia,Pakistan,2022-02-27,235824864,1507657.0,8981.0,30153.0,177.0
Asia,Pakistan,2022-03-06,235824864,1513503.0,5846.0,30258.0,105.0
Asia,Pakistan,2022-03-13,235824864,1518083.0,4580.0,30304.0,46.0
Asia,Pakistan,2022-03-20,235824864,1521513.0,3430.0,30328.0,24.0
Asia,Pakistan,2022-03-27,235824864,1523590.0,2077.0,30340.0,12.0
Asia,Pakistan,2022-04-03,235824864,1525181.0,1591.0,30360.0,20.0
Asia,Pakistan,2022-04-10,235824864,1526472.0,1291.0,30361.0,1.0
Asia,Pakistan,2022-04-17,235824864,1527151.0,679.0,30363.0,2.0
Asia,Pakistan,2022-04-24,235824864,1527751.0,600.0,30369.0,6.0
Asia,Pakistan,2022-05-15,235824864,1529167.0,1211.0,30376.0,7.0
Asia,Pakistan,2022-05-22,235824864,1529711.0,544.0,30379.0,3.0
Asia,Pakistan,2022-06-12,235824864,1531112.0,462.0,30381.0,2.0
Asia,Pakistan,2022-06-19,235824864,1531830.0,718.0,30383.0,2.0
Asia,Pakistan,2022-06-26,235824864,1533482.0,1652.0,30386.0,3.0
Asia,Pakistan,2022-07-03,235824864,1537297.0,3815.0,30399.0,13.0
Asia,Pakistan,2022-07-10,235824864,1542377.0,5080.0,30420.0,21.0
Asia,Pakistan,2022-07-17,235824864,1545647.0,3270.0,30438.0,18.0
Asia,Pakistan,2022-07-24,235824864,1549766.0,4119.0,30464.0,26.0
Asia,Pakistan,2022-07-31,235824864,1553930.0,4164.0,30486.0,22.0
Asia,Pakistan,2022-08-07,235824864,1558557.0,4627.0,30505.0,19.0
Asia,Pakistan,2022-08-14,235824864,1562307.0,3750.0,30523.0,18.0
Asia,Pakistan,2022-08-21,235824864,1565768.0,3461.0,30550.0,27.0
Asia,Pakistan,2022-08-28,235824864,1568183.0,2415.0,30571.0,21.0
Asia,Pakistan,2022-09-04,235824864,1569788.0,1605.0,30588.0,17.0
Asia,Pakistan,2022-09-11,235824864,1570952.0,1164.0,30599.0,11.0
Asia,Pakistan,2022-09-18,235824864,1571732.0,780.0,30605.0,6.0
Asia,Pakistan,2022-09-25,235824864,1572269.0,537.0,30612.0,7.0
Asia,Pakistan,2022-10-02,235824864,1572598.0,329.0,30616.0,4.0
Asia,Pakistan,2022-10-09,235824864,1572972.0,374.0,30623.0,7.0
Asia,Pakistan,2022-10-30,235824864,1573922.0,603.0,30625.0,2.0
Asia,Pakistan,2022-11-06,235824864,1574321.0,399.0,30627.0,2.0
Asia,Pakistan,2022-11-13,235824864,1574596.0,275.0,30629.0,2.0
Asia,Pakistan,2022-11-20,235824864,1574867.0,271.0,30630.0,1.0
Asia,Pakistan,2022-12-04,235824864,1575273.0,208.0,30632.0,2.0
Asia,Pakistan,2022-12-11,235824864,1575424.0,151.0,30635.0,3.0
Asia,Palestine,2021-01-03,5250076,157879.0,9339.0,1578.0,172.0
Asia,Palestine,2021-01-10,5250076,165250.0,7371.0,1735.0,157.0
Asia,Palestine,2021-01-17,5250076,170637.0,5387.0,1861.0,126.0
Asia,Palestine,2021-01-24,5250076,174413.0,3776.0,1951.0,90.0
Asia,Palestine,2021-01-31,5250076,178516.0,4103.0,2010.0,59.0
Asia,Palestine,2021-02-07,5250076,182541.0,4025.0,2058.0,48.0
Asia,Palestine,2021-02-14,5250076,188464.0,5923.0,2125.0,67.0
Asia,Palestine,2021-02-21,5250076,194875.0,6411.0,2172.0,47.0
Asia,Palestine,2021-02-28,5250076,206438.0,11563.0,2236.0,64.0
Asia,Palestine,2021-03-07,5250076,220639.0,14201.0,2352.0,116.0
Asia,Palestine,2021-03-14,5250076,234449.0,13810.0,2494.0,142.0
Asia,Palestine,2021-03-21,5250076,249421.0,14972.0,2656.0,162.0
Asia,Palestine,2021-03-28,5250076,263220.0,13799.0,2810.0,154.0
Asia,Palestine,2021-04-04,5250076,277130.0,13910.0,2941.0,131.0
Asia,Palestine,2021-04-11,5250076,294639.0,17509.0,3102.0,161.0
Asia,Palestine,2021-04-18,5250076,308579.0,13940.0,3251.0,149.0
Asia,Palestine,2021-04-25,5250076,319100.0,10521.0,3419.0,168.0
Asia,Palestine,2021-05-02,5250076,325967.0,6867.0,3525.0,106.0
Asia,Palestine,2021-05-09,5250076,330278.0,4311.0,3619.0,94.0
Asia,Palestine,2021-05-16,5250076,332499.0,2221.0,3691.0,72.0
Asia,Palestine,2021-05-23,5250076,334042.0,1543.0,3727.0,36.0
Asia,Palestine,2021-05-30,5250076,336679.0,2637.0,3760.0,33.0
Asia,Palestine,2021-06-06,5250076,338694.0,2015.0,3784.0,24.0
Asia,Palestine,2021-06-13,5250076,340253.0,1559.0,3798.0,14.0
Asia,Palestine,2021-06-20,5250076,341446.0,1193.0,3818.0,20.0
Asia,Palestine,2021-06-27,5250076,342481.0,1035.0,3826.0,8.0
Asia,Palestine,2021-07-04,5250076,343333.0,852.0,3838.0,12.0
Asia,Palestine,2021-07-11,5250076,343948.0,615.0,3848.0,10.0
Asia,Palestine,2021-07-18,5250076,344482.0,534.0,3855.0,7.0
Asia,Palestine,2021-07-25,5250076,344872.0,390.0,3865.0,10.0
Asia,Palestine,2021-08-01,5250076,345702.0,830.0,3872.0,7.0
Asia,Palestine,2021-08-08,5250076,346712.0,1010.0,3879.0,7.0
Asia,Palestine,2021-08-15,5250076,349108.0,2396.0,3891.0,12.0
Asia,Palestine,2021-08-22,5250076,354603.0,5495.0,3900.0,9.0
Asia,Palestine,2021-08-29,5250076,365009.0,10406.0,3937.0,37.0
Asia,Palestine,2021-09-05,5250076,381222.0,16213.0,3988.0,51.0
Asia,Palestine,2021-09-12,5250076,397573.0,16351.0,4067.0,79.0
Asia,Palestine,2021-09-19,5250076,412442.0,14869.0,4177.0,110.0
Asia,Palestine,2021-09-26,5250076,426033.0,13591.0,4286.0,109.0
Asia,Palestine,2021-10-03,5250076,436136.0,10103.0,4400.0,114.0
Asia,Palestine,2021-10-10,5250076,443216.0,7080.0,4495.0,95.0
Asia,Palestine,2021-10-17,5250076,447882.0,4666.0,4576.0,81.0
Asia,Palestine,2021-10-24,5250076,451189.0,3307.0,4626.0,50.0
Asia,Palestine,2021-10-31,5250076,453547.0,2358.0,4676.0,50.0
Asia,Palestine,2021-11-07,5250076,455491.0,1944.0,4716.0,40.0
Asia,Palestine,2021-11-14,5250076,456969.0,1478.0,4751.0,35.0
Asia,Palestine,2021-11-21,5250076,458273.0,1304.0,4774.0,23.0
Asia,Palestine,2021-11-28,5250076,459689.0,1416.0,4792.0,18.0
Asia,Palestine,2021-12-05,5250076,461944.0,2255.0,4814.0,22.0
Asia,Palestine,2021-12-12,5250076,464036.0,2092.0,4837.0,23.0
Asia,Palestine,2021-12-19,5250076,466327.0,2291.0,4867.0,30.0
Asia,Palestine,2021-12-26,5250076,468443.0,2116.0,4900.0,33.0
Asia,Palestine,2022-01-02,5250076,470658.0,2215.0,4942.0,42.0
Asia,Palestine,2022-01-09,5250076,472646.0,1988.0,4978.0,36.0
Asia,Palestine,2022-01-16,5250076,475686.0,3040.0,5016.0,38.0
Asia,Palestine,2022-01-23,5250076,482979.0,7293.0,5049.0,33.0
Asia,Palestine,2022-01-30,5250076,516059.0,33080.0,5087.0,38.0
Asia,Palestine,2022-02-06,5250076,574105.0,58046.0,5152.0,65.0
Asia,Palestine,2022-02-13,5250076,611258.0,37153.0,5265.0,113.0
Asia,Palestine,2022-02-20,5250076,631756.0,20498.0,5391.0,126.0
Asia,Palestine,2022-02-27,5250076,644637.0,12881.0,5496.0,105.0
Asia,Palestine,2022-03-06,5250076,651125.0,6488.0,5577.0,81.0
Asia,Palestine,2022-03-13,5250076,653662.0,2537.0,5612.0,35.0
Asia,Palestine,2022-03-20,5250076,654954.0,1292.0,5641.0,29.0
Asia,Palestine,2022-03-27,5250076,655750.0,796.0,5655.0,14.0
Asia,Palestine,2022-04-10,5250076,656617.0,330.0,5656.0,1.0
Asia,Palestine,2022-04-17,5250076,656876.0,259.0,5657.0,1.0
Asia,Palestine,2022-05-15,5250076,657456.0,263.0,5659.0,2.0
Asia,Palestine,2022-05-22,5250076,657573.0,117.0,5660.0,1.0
Asia,Palestine,2022-07-03,5250076,662490.0,2637.0,5662.0,2.0
Asia,Palestine,2022-07-10,5250076,665085.0,2595.0,5663.0,1.0
Asia,Palestine,2022-07-17,5250076,672039.0,6954.0,5664.0,1.0
Asia,Palestine,2022-07-24,5250076,682096.0,10057.0,5678.0,14.0
Asia,Palestine,2022-07-31,5250076,691065.0,8969.0,5688.0,10.0
Asia,Palestine,2022-08-07,5250076,697447.0,6382.0,5691.0,3.0
Asia,Palestine,2022-08-14,5250076,698384.0,937.0,5694.0,3.0
Asia,Palestine,2022-08-28,5250076,701739.0,3355.0,5700.0,6.0
Asia,Palestine,2022-09-04,5250076,702591.0,852.0,5706.0,6.0
Asia,Palestine,2022-09-11,5250076,702768.0,177.0,5707.0,1.0
Asia,Palestine,2022-09-25,5250076,702870.0,102.0,5708.0,1.0
Asia,Philippines,2021-01-03,115559008,477802.0,8799.0,9253.0,186.0
Asia,Philippines,2021-01-10,115559008,487684.0,9882.0,9398.0,145.0
Asia,Philippines,2021-01-17,115559008,500573.0,12889.0,9884.0,486.0
Asia,Philippines,2021-01-24,115559008,513619.0,13046.0,10190.0,306.0
Asia,Philippines,2021-01-31,115559008,525614.0,11995.0,10669.0,479.0
Asia,Philippines,2021-02-07,115559008,537305.0,11691.0,11110.0,441.0
Asia,Philippines,2021-02-14,115559008,549175.0,11870.0,11507.0,397.0
Asia,Philippines,2021-02-21,115559008,561168.0,11993.0,12068.0,561.0
Asia,Philippines,2021-02-28,115559008,576344.0,15176.0,12289.0,221.0
Asia,Philippines,2021-03-07,115559008,594407.0,18063.0,12465.0,176.0
Asia,Philippines,2021-03-14,115559008,621489.0,27082.0,12766.0,301.0
Asia,Philippines,2021-03-21,115559008,663773.0,42284.0,12930.0,164.0
Asia,Philippines,2021-03-28,115559008,721878.0,58105.0,13159.0,229.0
Asia,Philippines,2021-04-04,115559008,795043.0,73165.0,13423.0,264.0
Asia,Philippines,2021-04-11,115559008,864847.0,69804.0,14744.0,1321.0
Asia,Philippines,2021-04-18,115559008,936117.0,71270.0,15810.0,1066.0
Asia,Philippines,2021-04-25,115559008,997499.0,61382.0,16674.0,864.0
Asia,Philippines,2021-05-02,115559008,1054970.0,57471.0,17431.0,757.0
Asia,Philippines,2021-05-09,115559008,1101980.0,47010.0,18472.0,1041.0
Asia,Philippines,2021-05-16,115559008,1143946.0,41966.0,19191.0,719.0
Asia,Philippines,2021-05-23,115559008,1179791.0,35845.0,19951.0,760.0
Asia,Philippines,2021-05-30,115559008,1223617.0,43826.0,20860.0,909.0
Asia,Philippines,2021-06-06,115559008,1269465.0,45848.0,21898.0,1038.0
Asia,Philippines,2021-06-13,115559008,1315627.0,46162.0,22788.0,890.0
Asia,Philippines,2021-06-20,115559008,1358990.0,43363.0,23621.0,833.0
Asia,Philippines,2021-06-27,115559008,1397984.0,38994.0,24372.0,751.0
Asia,Philippines,2021-07-04,115559008,1436354.0,38370.0,25149.0,777.0
Asia,Philippines,2021-07-11,115559008,1472863.0,36509.0,25915.0,766.0
Asia,Philippines,2021-07-18,115559008,1507745.0,34882.0,26714.0,799.0
Asia,Philippines,2021-07-25,115559008,1548732.0,40987.0,27224.0,510.0
Asia,Philippines,2021-08-01,115559008,1597595.0,48863.0,28016.0,792.0
Asia,Philippines,2021-08-08,115559008,1658814.0,61219.0,29122.0,1106.0
Asia,Philippines,2021-08-15,115559008,1741236.0,82422.0,30340.0,1218.0
